llm_annotation_id,tweet_id,llm_id,llm_name_version,post_type,text,V1,V1_reason,V2,V2_reason,V3,V3_reason,V4,V4_reason,V5,V5_reason,V6,V6_reason,V7,V7_reason,V8,V8_reason,total_score,date,annotation_session
11,11,6,mistralai/Mistral-7B-Instruct-v0.3,tweet,🚀 Check out MAGA Hat $MAGA prices @CoinGecko!✨🦎 https://t.co/nNFB4Fyrxm https://t.co/W39N1oiC5n,1,No partisan name-calling or emotion/exaggeration towards opposing partisans,1,"Does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration",1,"Does not show support for partisan violence, partisan name-calling, or emotion/exaggeration",1,"Does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration",1,"No name-calling or terms that reduce trust, and no emotion/exaggeration towards bipartisanship",1,"No name-calling or terms that reduce trust, and no emotion/exaggeration indicating social distrust",1,"Does not satisfy factors of social distance, such as terms that increase distrust or emotion/exaggeration",1,"No partial presentation of political facts or discussion of controversial issues with partisan stance, and no emotion/exaggeration",8,2026-03-05 12:21:54,20260305_1220
12,12,6,mistralai/Mistral-7B-Instruct-v0.3,tweet,"The fact that they decided to publish Hillary Clinton’s emails in 2016 to support Donald Trump, and decided not to publish Donald Trump’s emails in 2024 to support Donald Trump, shows exactly what is terribly wrong with our political mainstream media. 

- Andrea Junker",2,"The tweet implies dislike for the opposing party's treatment of information, but does not contain explicit name-calling or extreme emotion.",2,"The tweet criticizes the media for perceived bias, but does not explicitly support undemocratic practices, and contains some emotion in the phrase 'terribly wrong'.",1,There is no indication of support for partisan violence in the tweet.,1,"The tweet does not express support for undemocratic candidates, but rather criticizes media treatment of candidates.",2,"The tweet implies resistance to the current state of bipartisan collaboration in media, but does not contain explicit name-calling, and has some emotion.",2,"The tweet expresses distrust of the 'political mainstream media', indicating some level of social distrust, and contains emotion in the phrase 'terribly wrong'.",1,"There is no indication of resistance to interpersonal contact with outpartisans or terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination.",3,"The tweet partially presents a political fact (media treatment of emails) with a partisan stance, and contains emotion in the phrase 'terribly wrong', indicating a biased evaluation of politicized facts.",14,2026-03-05 12:21:59,20260305_1220
13,13,6,mistralai/Mistral-7B-Instruct-v0.3,tweet,"Trump & MAGA politics crushes by far the Harris & Waltz traitors
 https://t.co/Xo5msZZ1iy",3,The tweet contains partisan name-calling ('traitors') and emotion/exaggeration ('crushes') towards the opposing party,2,"The tweet does not explicitly show support for undemocratic practices, but contains partisan name-calling ('traitors') and emotion/exaggeration ('crushes')",2,"The tweet does not explicitly show support for partisan violence, but contains partisan name-calling ('traitors') and emotion/exaggeration ('crushes')",2,"The tweet shows support for Trump, who has been associated with undemocratic practices, but does not contain partisan name-calling or emotion/exaggeration specifically towards undemocratic candidates",3,"The tweet contains name-calling ('traitors') and emotion/exaggeration ('crushes'), indicating resistance to cross-partisan collaboration",3,"The tweet contains name-calling ('traitors') and emotion/exaggeration ('crushes'), reducing trust in people with opposing views",3,"The tweet contains terms that increase distrust ('traitors') and emotion/exaggeration ('crushes'), indicating resistance to interpersonal contact with outpartisans",3,"The tweet partially presents a political fact with a partisan stance ('Trump & MAGA politics crushes...'), and contains emotion/exaggeration ('crushes')",21,2026-03-05 12:22:04,20260305_1220
14,14,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@DennisMSwanson1 @GOP America has never been a nation. https://t.co/CmUtFsLeBK,2,"The tweet contains partisan name-calling by referencing '@GOP', implying opposition to the Republican party.",1,The tweet does not show support for undemocratic practices.,1,The tweet does not show support for partisan violence.,1,The tweet does not show support for undemocratic candidates.,2,"The tweet reduces trust by implying the US is not a nation, which could be seen as divisive and resistant to cross-partisan collaboration.",2,The tweet contains terms that reduce trust by questioning the nation's existence.,2,The tweet increases distrust by making a controversial statement about America's nationhood.,3,"The tweet partially presents a politicized fact with a partisan stance, and the statement 'America has never been a nation' is an exaggeration that favors a specific worldview.",14,2026-03-05 12:22:09,20260305_1220
15,15,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@Phil6741400 @eyeslasho @TheFP @Quillette Yet ""maga"" is ""low wit""",2,Partisan name-calling is present with the term 'maga' being demeaned as 'low wit',1,No support for undemocratic practices is mentioned,1,No support for partisan violence is mentioned,1,No support for undemocratic candidates is mentioned,1,No opposition to bipartisanship is mentioned,2,Name-calling is present with the term 'low wit',2,Terms that increase distrust are present with the demeaning of 'maga',2,Partisan stance is present with the negative characterization of 'maga',12,2026-03-05 12:22:14,20260305_1220
16,16,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@ofreacharound Apparently it’s been known in MN. CSM Behrends and other Guardsmen have been talking about it for years & the GOP candidate brought it up during the 2022 election. MN media is Dem-run so it was largely smothered, but now that Walz is on the national stage it’s harder to hide",2,"Partisan name-calling is implied by 'Dem-run' and 'GOP candidate', indicating dislike for opposing partisans",2,"Emotion or exaggeration exists with 'smothered' and 'hide', but no explicit support for undemocratic practices is shown",1,No support for partisan violence is mentioned in the tweet,1,No support for undemocratic candidates is explicitly mentioned in the tweet,2,"Name-calling or terms that reduce trust exist with 'Dem-run', indicating resistance to cross-partisan collaboration",2,"Name-calling or terms that reduce trust exist with 'Dem-run', indicating distrust of people in general",2,"Terms that increase distrust exist with 'smothered' and 'hide', indicating resistance to interpersonal contact with outpartisans",3,"Partisan stance is presented with 'Dem-run' and 'GOP candidate', and emotion or exaggeration exists with 'smothered' and 'hide', indicating skepticism of facts that favor the worldview of the other party",15,2026-03-05 12:22:19,20260305_1220
17,17,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@VP is running the same campaign that @POTUS #SleepyJoe ran in 2020. Hoping that the American people blindly vote for her. It’s time to wake up and make America great again. GO VOTE!! @realDonaldTrump @X @elonmusk #MAGA #MAGA2024,2,"Partisan name-calling is present with '#SleepyJoe', but no clear emotion or exaggeration towards the opposing party",2,"No support for undemocratic practices, but partisan name-calling is present with '#SleepyJoe'",1,No support for partisan violence is mentioned in the tweet,2,"Support for a candidate is implied with 'GO VOTE!! @realDonaldTrump', but no undemocratic practices are mentioned, and partisan name-calling is present",2,"Resistance to cross-partisan collaboration is implied by the divisive language, but no clear name-calling or terms that reduce trust are present towards bipartisanship itself",1,No general distrust of people is mentioned in the tweet,1,No resistance to interpersonal contact with outpartisans is mentioned in the tweet,3,"The tweet partially presents a political fact with a partisan stance ('running the same campaign') and uses emotion or exaggeration ('blindly vote', 'wake up')",14,2026-03-05 12:22:24,20260305_1220
18,18,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@ericsuniverse @amyforsandiego @BillMelugin_ the trump supporters in LA county? That massive voting block? What the reporter should know is that the number of people who are completely closed to voting for a Trump supporter far out number folks who are in the maga cult. Especially in LA county.,2,"The tweet mentions 'maga cult', which can be seen as partisan name-calling, but does not contain emotion or exaggeration directed at the opposing party.",1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration related to undemocratic practices.",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration related to partisan violence.",1,"The tweet does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration related to undemocratic candidates.",2,"The tweet implies resistance to cross-partisan collaboration by stating that people are 'completely closed to voting for a Trump supporter', but does not contain emotion or exaggeration.",2,"The tweet contains terms like 'maga cult', which can reduce trust, but does not contain emotion or exaggeration.",2,"The tweet implies social distance by stating that people are 'completely closed to voting for a Trump supporter', which increases distrust and distance, but does not contain emotion/exaggeration or events that damage communities.",3,"The tweet partially presents a political fact with a partisan stance, stating that the number of people who are 'completely closed to voting for a Trump supporter' far outnumbers those in the 'maga cult', and implies skepticism of facts that favor the opposing party's worldview, with a tone that can be seen as containing emotion or exaggeration.",14,2026-03-05 12:22:30,20260305_1220
19,19,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@daviddunn177 @Acyn she's so cute, too bad she sold her soul to the evils of the GOP",3,"Partisan name-calling ('evils of the GOP') and emotion ('so cute', 'sold her soul') exist",2,"Does not satisfy A, but satisfies B1 ('evils of the GOP') and B2 (emotion in 'so cute', 'sold her soul')",1,"Does not satisfy any factor, no support for partisan violence",2,"Satisfies A (implying the person has been compromised by the GOP), but not B1 or B2 explicitly",2,"One of A (name-calling, 'evils of the GOP') exists, but no clear emotion or exaggeration directed at bipartisanship",2,"One of A (name-calling, 'evils of the GOP') exists, indicating distrust",2,"Satisfies A (terms that increase distrust, 'evils of the GOP'), but not B1 or B2",2,"One of A (partisan stance, 'evils of the GOP') exists, presenting a politicized fact with bias",16,2026-03-05 12:22:34,20260305_1220
20,20,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@RpsAgainstTrump Still enjoying this you MAGA freaks??? Is there literally anything he can say that will make you realize what a horrible person he is?,3,The tweet contains partisan name-calling ('MAGA freaks') and emotion/exaggeration ('horrible person'),1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,The tweet contains name-calling ('MAGA freaks') but no emotion/exaggeration targeting bipartisanship specifically,3,"The tweet contains name-calling ('MAGA freaks') and emotion/exaggeration ('horrible person'), indicating social distrust",3,"The tweet contains terms that increase distrust ('MAGA freaks', 'horrible person') and emotion/exaggeration",3,The tweet partially presents a political fact with a partisan stance ('horrible person') and contains emotion/exaggeration,17,2026-03-05 12:22:39,20260305_1220
21,21,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"When Obama took over the republicans had run the economy in the ground, the banks had failed. Obama bailed them out. The automobile industry had failed Obama build them out. Donald Trump inherited a good economy.  from Obama, that's a fact.",1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, nor does it contain partisan name-calling or emotion/exaggeration",1,"The tweet does not show support for partisan violence, nor does it contain partisan name-calling or emotion/exaggeration",1,"The tweet does not show support for undemocratic candidates, as it discusses past economic policies rather than candidate support",1,"The tweet does not express resistance to cross-partisan collaboration, but rather presents a factual comparison of economic conditions",1,"The tweet does not express distrust of people in general, focusing instead on economic policies and their outcomes",1,"The tweet does not increase distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans",2,"The tweet partially presents political facts with a partisan stance, comparing the economic performance of Obama and Trump, but does not contain emotion or exaggeration",9,2026-03-05 12:22:48,20260305_1220
22,22,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@Acyn Is this the point where MAGA heads start exploding!!??,2,"Partisan name-calling ('MAGA') exists, but no clear emotion or exaggeration beyond the rhetorical question",1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,1,Does not show support for undemocratic candidates,1,Does not express opposition to bipartisanship,2,"Emotion or exaggeration ('heads start exploding') exists, implying distrust or negative feelings",2,"Terms that increase distrust or distance ('heads start exploding') exist, but no clear emotion or exaggeration beyond this phrase",1,Does not partially present political facts or discuss controversial issues with a partisan stance,11,2026-03-05 12:22:52,20260305_1220
23,23,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@four4thefire sometimes things really are as simple as ""we can dog walk the GOP in front of the entire country by filling both convention arenas at the same time""",2,"Partisan name-calling is present with 'dog walk the GOP', but no clear emotion or exaggeration",1,"Does not show support for undemocratic practices, only a competitive strategy",1,"Does not show support for partisan violence, 'dog walk' is a metaphor for outperforming",1,"Does not show support for undemocratic candidates, focuses on convention attendance",2,"Name-calling is present with 'dog walk the GOP', but no clear emotion or exaggeration",1,"Does not express distrust of people in general, focuses on a political strategy",1,"Does not express resistance to interpersonal contact with outpartisans, focuses on a political event",2,"Presents a partisan stance on filling convention arenas, but without clear emotion or exaggeration",11,2026-03-05 12:22:57,20260305_1220
24,24,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@EWErickson @tmccormick1 You’re lamenting the fact that the GOP is just grifting to line their pockets while simultaneously bragging that you’re giving money to the guy responsible for all the grifting so he can pay his legal bills. Hilariously out of touch,3,The tweet contains partisan name-calling ('grifting') and emotion/exaggeration ('Hilariously out of touch'),2,"The tweet does not show support for undemocratic practices, but contains partisan name-calling ('grifting') and emotion/exaggeration ('Hilariously out of touch')",1,The tweet does not show support for partisan violence,1,The tweet does not show support for undemocratic candidates,2,"The tweet contains terms that reduce trust ('grifting', 'out of touch')",2,"The tweet contains terms that reduce trust ('grifting', 'out of touch')",2,"The tweet contains terms that increase distrust ('grifting', 'out of touch')",3,The tweet partially presents a political fact ('the GOP is just grifting') with a partisan stance and contains emotion/exaggeration ('Hilariously out of touch'),16,2026-03-05 12:23:00,20260305_1220
25,25,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@GOP Trump has been bragging how amazing Venezuela is doing though. He keeps bragging their crime in way down. 😹,2,Partisan name-calling is implied through the mention of '@GOP' and the sarcastic tone towards Trump,1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,1,Does not show support for undemocratic candidates,1,Does not express opposition to bipartisanship,1,Does not express social distrust,1,Does not express social distance,3,Partially presents a politicized fact with a partisan stance and uses emotion/exaggeration through the sarcastic tone and 😹 emoji,11,2026-03-05 12:23:05,20260305_1220
26,26,6,mistralai/Mistral-7B-Instruct-v0.3,quote,"He's a Veteran with 24 years of distinguished service. No one can taint that or take it away. MAGA is desperate to shift the narrative away from the couch boy who barely put in 4 years. Nice try, I'm with @GovTimWalz every step of the way until he is our Vice President.",2,"The tweet uses the term 'couch boy' which is a form of partisan name-calling, but does not exhibit emotion or exaggeration beyond this",1,"The tweet does not show support for undemocratic practices, partisan name-calling is present but not in the context of undemocratic practices",1,The tweet does not show support for partisan violence,1,"The tweet does not show support for undemocratic candidates, it expresses support for @GovTimWalz without mentioning undemocratic practices",2,"The tweet expresses resistance to the opposing party's narrative, but does not use terms that reduce trust beyond partisan name-calling",1,"The tweet does not exhibit general distrust of people, the distrust is targeted at the opposing party",1,"The tweet does not express resistance to interpersonal contact with outpartisans, it is focused on political narrative",2,"The tweet partially presents political facts with a partisan stance, but does not exhibit emotion or exaggeration in this context",11,2026-03-05 12:23:10,20260305_1220
27,27,6,mistralai/Mistral-7B-Instruct-v0.3,reply,"@FoxNews 🤦🏻‍♀️

Trump MAGA ⬇️ https://t.co/6CZxJIbC2V",2,"Partisan name-calling is implied through the use of 'MAGA', a term closely associated with Trump and his supporters, which may be perceived as derogatory by opposing partisans",1,The tweet does not show support for undemocratic practices,1,The tweet does not show support for partisan violence,1,The tweet does not explicitly show support for undemocratic candidates,1,The tweet does not express opposition to bipartisanship,1,The tweet does not express social distrust,1,The tweet does not express social distance,2,The tweet partially presents a political fact with a partisan stance through the use of 'MAGA' and the link to a news article,10,2026-03-05 12:23:14,20260305_1220
28,28,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@TONYxTWO Same ole’ Same ole’ Same  ole’ lies.   Satans not very clever.   Same playbook.  Never anything new.   Patriots don’t fall for any of this crapola!   THE END. #GodWins #MAGA #45-47 #NCSWIC 🎥🎬🍿,3,"The tweet contains partisan name-calling ('Satans') and emotion/exaggeration ('lies', 'crapola')",2,"The tweet does not explicitly support undemocratic practices, but contains emotion/exaggeration ('lies', 'crapola')",1,The tweet does not show support for partisan violence,2,The tweet shows support for a candidate ('#MAGA #45-47') but does not contain partisan name-calling or emotion/exaggeration in this context,3,"The tweet contains terms that reduce trust ('lies', 'crapola') and emotion/exaggeration",3,"The tweet contains name-calling ('Satans') and emotion/exaggeration ('lies', 'crapola')",3,"The tweet contains terms that increase distrust ('lies', 'crapola') and emotion/exaggeration",3,"The tweet partially presents political facts with a partisan stance ('#MAGA #45-47') and contains emotion/exaggeration ('lies', 'crapola')",20,2026-03-05 12:23:19,20260305_1220
29,29,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@SteveLovesAmmo Hell yah! The felon and the hillbilly! Trump 2024! 💯,3,Partisan name-calling ('the felon and the hillbilly') and emotion ('Hell yah') exist,1,Does not show support for undemocratic practices,1,Does not show support for partisan violence,2,Shows support for a candidate ('Trump 2024') but without partisan name-calling or emotion in this context,1,Does not express opposition to bipartisanship,2,Name-calling ('the felon and the hillbilly') reduces trust,2,Terms ('the felon and the hillbilly') increase distrust and distance,1,Does not present a biased evaluation of politicized facts,13,2026-03-05 12:23:23,20260305_1220
30,30,6,mistralai/Mistral-7B-Instruct-v0.3,quote,"It's been about 30 minutes, what's Hogg and Thornburg been up to today at 3:58 Mountain time on this fine Tuesday? I'll check back when the media is unemployed or #MAGA!",2,"Partisan name-calling is implied with '#MAGA', but no clear emotion or exaggeration towards opposing partisans is present",2,"No support for undemocratic practices is explicitly stated, but '#MAGA' and wishing the media to be 'unemployed' could be seen as emotion or exaggeration",1,No support for partisan violence is present in the tweet,1,No support for undemocratic candidates is explicitly stated in the tweet,2,"The tweet implies opposition to bipartisanship by wishing the media to be 'unemployed', which could reduce trust, but no clear emotion or exaggeration is present",2,"The tweet implies social distrust by wishing the media to be 'unemployed', which could reduce trust, but no clear emotion or exaggeration is present",1,"No clear resistance to interpersonal contact with outpartisans or terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination are present",3,The tweet partially presents a political fact with a partisan stance ('#MAGA') and expresses emotion or exaggeration by wishing the media to be 'unemployed',14,2026-03-05 12:23:28,20260305_1220
31,31,6,mistralai/Mistral-7B-Instruct-v0.3,tweet,Donald Trump’s campaign. https://t.co/mQTedylMco,1,No partisan name-calling or emotion/exaggeration exists in the tweet,1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for undemocratic candidates, partisan name-calling, or emotion/exaggeration",1,"The tweet does not contain name-calling or terms that reduce trust, nor emotion/exaggeration",1,"The tweet does not contain name-calling or terms that reduce trust, nor emotion/exaggeration",1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination, nor emotion/exaggeration or events that damage communities",1,"The tweet does not partially present political facts or discuss controversial issues with a partisan stance, nor emotion/exaggeration",8,2026-03-05 12:23:32,20260305_1220
32,32,6,mistralai/Mistral-7B-Instruct-v0.3,reply,@MTGrepp I don’t want Donald Trump to do this stuff because they’ll say see he’s coming after his enemies and that’s all the media will say so it needs to be a bipartisan independent agency investigating every January 6 person that went after an imprisoned innocent people,1,No partisan name-calling or emotion/exaggeration towards opposing partisans is present in the tweet,1,"The tweet does not show support for undemocratic practices, partisan name-calling, or emotion/exaggeration",1,"The tweet does not show support for partisan violence, partisan name-calling, or emotion/exaggeration",1,"The tweet does not express support for undemocratic candidates, partisan name-calling, or emotion/exaggeration",2,"The tweet suggests a need for a bipartisan independent agency, but implies resistance to actions that could be perceived as partisan, showing some opposition to bipartisanship without name-calling or exaggeration",1,"The tweet does not express distrust of people in general, nor does it contain name-calling or emotion/exaggeration that reduces trust",1,"The tweet does not contain terms that increase distrust, distance, insecurity, hate, prejudice, or discrimination towards outpartisans",2,"The tweet partially presents a political fact (the investigation of January 6 persons) with a partisan stance (concern over media perception of Trump's actions), but without emotion or exaggeration",10,2026-03-05 12:23:37,20260305_1220
