row_id,date,post_type,keyword_category,language,like_count,retweet_count,reply_count,quote_count,text,hashtags,tweet_id,retweeted_tweet,quoted_tweet,url,user,raw_content,in_reply_to_screen_name,dataset_split,sampling_strategy,sampled_at
6,2024-08-14,quote,republican,en,0,0,0,0,"Reason not to vote for her.
She’s a threat to our Republic!
#Trump2024","""[{'indices': [60, 70], 'text': 'Trump2024'}]""",1823800536627585280,False,True,https://twitter.com/ProudAm73964002/status/1823800536627585264,"""{'id': 1083502194538803201, 'id_str': '1083502194538803201', 'url': 'https://twitter.com/ProudAmerican', 'username': 'ProudAmerican', 'rawDescription': '', 'created': datetime.datetime(2019, 1, 10, 23, 13, 48, tzinfo=datetime.timezone.utc), 'followersCount': 192, 'friendsCount': 307, 'statusesCount': 11855, 'favouritesCount': 15933, 'listedCount': 0, 'mediaCount': 333, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Reason not to vote for her.
She’s a threat to our Republic!
#Trump2024",,,topic_diversified,2026-02-17 12:12:19.135327
216,2024-08-21,reply,democrat,en,0,0,0,0,"@farzyness I haven’t seen this in any of their documentation. I recall Biden floating the idea awhile back, but I am not seeing it now. It’s a terrible idea, probably unconstitutional, and likely won’t come back to life.",[],1826187925731622912,False,False,https://twitter.com/Olepa_66/status/1826187925731622968,"""{'id': 1376829667, 'id_str': '1376829667', 'url': 'https://twitter.com/O66', 'username': 'O66', 'rawDescription': 'Amateur de vin \ud83c\udf77. Le nectar des dieux. Le vin est ma passion, o\u00f9 chaque d\u00e9gustation est une exploration des saveurs divines.', 'created': datetime.datetime(2013, 4, 24, 11, 29, 15, tzinfo=datetime.timezone.utc), 'followersCount': 47, 'friendsCount': 56, 'statusesCount': 163, 'favouritesCount': 178, 'listedCount': 0, 'mediaCount': 0, 'location': 'Valence', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1828067204094390272/r5Ja7DXz_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@farzyness I haven’t seen this in any of their documentation. I recall Biden floating the idea awhile back, but I am not seeing it now. It’s a terrible idea, probably unconstitutional, and likely won’t come back to life.",farzyness,,topic_diversified,2026-02-17 12:12:19.135327
46,2024-08-15,reply,republican,en,0,0,0,0,"@MTGrepp NIKKI  SAYS';  TRUMP DOESN'T QUALIFY FOR PRESIDENT,' BUT SHE DOESN'T  CARE ABOUT AMERICA PEOPLE  SHE CARE ABOUT HER JOB.SAME ALL GOP TRUMP'S  SLAVES. SO SHE IS VOTING FOR SOMEONE  DOESN'T  QUALIFY. THIS IS GREAT . https://t.co/FJ3JrirnB5",[],1824018412773028096,False,False,https://twitter.com/SicklahWhite/status/1824018412773027978,"""{'id': 924181294774231040, 'id_str': '924181294774231040', 'url': 'https://twitter.com/ROSALBA WHITE', 'username': 'ROSALBA WHITE', 'rawDescription': '', 'created': datetime.datetime(2017, 10, 28, 7, 49, 25, tzinfo=datetime.timezone.utc), 'followersCount': 40, 'friendsCount': 71, 'statusesCount': 9736, 'favouritesCount': 1066, 'listedCount': 0, 'mediaCount': 6039, 'location': '7838 DAY Creek Blvd ', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1474117038457057286/aFHyblA8_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@MTGrepp NIKKI  SAYS';  TRUMP DOESN'T QUALIFY FOR PRESIDENT,' BUT SHE DOESN'T  CARE ABOUT AMERICA PEOPLE  SHE CARE ABOUT HER JOB.SAME ALL GOP TRUMP'S  SLAVES. SO SHE IS VOTING FOR SOMEONE  DOESN'T  QUALIFY. THIS IS GREAT . https://t.co/FJ3JrirnB5",SicklahWhite,,topic_diversified,2026-02-17 12:12:19.135327
273,2024-08-20,quote,democrat,en,0,0,0,0,"Wait...you mean biden the child toucher?
They both pedos, folks",[],1825876825001612032,False,True,https://twitter.com/minutebol/status/1825876825001611709,"""{'id': 175888182, 'id_str': '175888182', 'url': 'https://twitter.com/po jahlovw', 'username': 'po jahlovw', 'rawDescription': 'architect/ builder/ master-ing urban planning\\norganic farmer/ nutrition-healing\\n\\nKHALIFA/INTIFADIST\\n\""From the River to the Sea, Palestine will be free.\""', 'created': datetime.datetime(2010, 8, 7, 22, 53, 41, tzinfo=datetime.timezone.utc), 'followersCount': 3750, 'friendsCount': 4063, 'statusesCount': 139466, 'favouritesCount': 137357, 'listedCount': 38, 'mediaCount': 1312, 'location': 'in between here and there', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1638062184227049473/5dty-7Ke_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","Wait...you mean biden the child toucher?
They both pedos, folks",,,topic_diversified,2026-02-17 12:12:19.135327
430,2024-08-12,reply,neutral,en,0,0,0,0,@11202011t Lost on the White House grounds again.,[],1823099222847377664,False,False,https://twitter.com/vegotsecrets/status/1823099222847377597,"""{'id': 1300875671128944640, 'id_str': '1300875671128944640', 'url': \""https://twitter.com/I'vegotsecrets/ BRIAN THE PI$$ED OFF CONSERVATIVE!\"", 'username': \""I'vegotsecrets/ BRIAN THE PI$$ED OFF CONSERVATIVE!\"", 'rawDescription': 'Conservative/Ron Paul Libertarian  You can follow me: @Bbqace64 on TS & bbqace1964 on Rumble\ud83e\udd85', 'created': datetime.datetime(2020, 9, 1, 19, 18, 42, tzinfo=datetime.timezone.utc), 'followersCount': 7767, 'friendsCount': 8152, 'statusesCount': 69783, 'favouritesCount': 125985, 'listedCount': 0, 'mediaCount': 2463, 'location': 'Mid-something U.S.\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1830738087225237504/C6R7jks6_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@11202011t Lost on the White House grounds again.,11202011t,,topic_diversified,2026-02-17 12:12:19.135327
47,2024-08-18,reply,republican,en,0,0,0,0,@Concern70732755 You are just making things up to suit your incredible conservative bias.,[],1825148379887748096,False,False,https://twitter.com/AlSmith96467308/status/1825148379887747250,"""{'id': 738630157, 'id_str': '738630157', 'url': 'https://twitter.com/Al Smith', 'username': 'Al Smith', 'rawDescription': 'Retired educator..Runner.. Proud Liberal..Traveller... Grandfather..Internet D.J. on https://t.co/UISKbYSPj9 Prolific collector of Vintage Vinyl.', 'created': datetime.datetime(2012, 8, 5, 14, 0, 54, tzinfo=datetime.timezone.utc), 'followersCount': 359, 'friendsCount': 857, 'statusesCount': 13688, 'favouritesCount': 623, 'listedCount': 24, 'mediaCount': 4, 'location': 'Brampton Ontario', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/423932615419105280/iTgDUMER_normal.jpeg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@Concern70732755 You are just making things up to suit your incredible conservative bias.,Concern70732755,,topic_diversified,2026-02-17 12:12:19.135327
224,2024-08-19,reply,democrat,en,0,0,0,0,"@Roberts_Rules 😂😂😂The folks Trump calls “animals” tooting his horn They got those COVID checks, avoided eviction and getting school loans reduced/ removed but yeah the guy who left a $3 trillion debt that Biden/Harris worked to clear up … and then COVID! It’s the ignorance that sink us all",[],1825577140005302272,False,False,https://twitter.com/CVilleGrown/status/1825577140005302378,"""{'id': 721869525596114944, 'id_str': '721869525596114944', 'url': 'https://twitter.com/I LOVE KAMALA\u2019s LAUGHTER', 'username': 'I LOVE KAMALA\u2019s LAUGHTER', 'rawDescription': 'Took a looooong break but Kamala brought me back! #ImAllInWithHarrisWalz', 'created': datetime.datetime(2016, 4, 18, 1, 14, 41, tzinfo=datetime.timezone.utc), 'followersCount': 772, 'friendsCount': 2586, 'statusesCount': 38457, 'favouritesCount': 182495, 'listedCount': 3, 'mediaCount': 1308, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1846213231305535488/uSCPXtZz_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","@Roberts_Rules 😂😂😂The folks Trump calls “animals” tooting his horn They got those COVID checks, avoided eviction and getting school loans reduced/ removed but yeah the guy who left a $3 trillion debt that Biden/Harris worked to clear up … and then COVID! It’s the ignorance that sink us all",Roberts_Rules,,topic_diversified,2026-02-17 12:12:19.135327
98,2024-08-11,tweet,republican,en,2,2,0,0,Opinion | Elon Musk and Donald Trump share the worst similarities https://t.co/dD6t0G3QvA via @msnbc,[],1822774296097517568,False,False,https://twitter.com/NutrixOpus/status/1822774296097517722,"""{'id': 535425701, 'id_str': '535425701', 'url': 'https://twitter.com/Erin Brown \ud83c\udf35', 'username': 'Erin Brown \ud83c\udf35', 'rawDescription': \""Childless cat lady, prepared to demonstrate my commitment to the future of this country--as if being a proud veteran wasn't enough proof already. #Harris24\"", 'created': datetime.datetime(2012, 3, 24, 15, 10, 18, tzinfo=datetime.timezone.utc), 'followersCount': 461, 'friendsCount': 449, 'statusesCount': 52317, 'favouritesCount': 42542, 'listedCount': 12, 'mediaCount': 3940, 'location': \""Where there's electricity \ud83d\udd0c\"", 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1334242582990209025/mAz7ka7Q_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",Opinion | Elon Musk and Donald Trump share the worst similarities https://t.co/dD6t0G3QvA via @msnbc,,,topic_diversified,2026-02-17 12:12:19.135327
258,2024-08-12,reply,democrat,en,0,0,0,0,@RonDeSantis Basically as ethical as Joe Biden,[],1822815817274097920,False,False,https://twitter.com/termLimits001/status/1822815817274097926,"""{'id': 1598407485823615001, 'id_str': '1598407485823615001', 'url': 'https://twitter.com/SJ James', 'username': 'SJ James', 'rawDescription': '', 'created': datetime.datetime(2022, 12, 1, 20, 3, 56, tzinfo=datetime.timezone.utc), 'followersCount': 207, 'friendsCount': 273, 'statusesCount': 5194, 'favouritesCount': 2512, 'listedCount': 1, 'mediaCount': 130, 'location': '', 'profileImageUrl': 'https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@RonDeSantis Basically as ethical as Joe Biden,RonDeSantis,,topic_diversified,2026-02-17 12:12:19.135327
201,2024-08-13,reply,democrat,en,0,0,0,0,@realKyleKeegan I have never heard one person make fun of Biden having a stutter. Seems something the left bring out to make excuses for his in ability to thread a coherent sentence off prompter and sometimes on prompter,[],1823446624649028096,False,False,https://twitter.com/DawnOmni/status/1823446624649027612,"""{'id': 825851863476162560, 'id_str': '825851863476162560', 'url': 'https://twitter.com/Jacqueline \ud83c\udde8\ud83c\udde6\ud83e\udd2f\ud83d\udde3', 'username': 'Jacqueline \ud83c\udde8\ud83c\udde6\ud83e\udd2f\ud83d\udde3', 'rawDescription': 'Former President of the L& G Landowners Assoc. Real milk advocate since 2006 - Standing up for freedom of choice and freedom of speech', 'created': datetime.datetime(2017, 1, 29, 23, 43, 22, tzinfo=datetime.timezone.utc), 'followersCount': 2810, 'friendsCount': 4606, 'statusesCount': 5553, 'favouritesCount': 63688, 'listedCount': 1, 'mediaCount': 72, 'location': 'Ontario, CA', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1848912382958936064/ChNJtC3J_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@realKyleKeegan I have never heard one person make fun of Biden having a stutter. Seems something the left bring out to make excuses for his in ability to thread a coherent sentence off prompter and sometimes on prompter,realKyleKeegan,,topic_diversified,2026-02-17 12:12:19.135327
268,2024-08-19,reply,democrat,en,0,0,0,0,@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,"""[{'indices': [190, 202], 'text': 'NeverKamala'}, {'indices': [203, 217], 'text': 'DNCConvention'}]""",1825345016497119488,False,False,https://twitter.com/SammyFan19/status/1825345016497119578,"""{'id': 1745201022497406976, 'id_str': '1745201022497406976', 'url': 'https://twitter.com/NonTeflon Don', 'username': 'NonTeflon Don', 'rawDescription': '', 'created': datetime.datetime(2024, 1, 10, 21, 49, 39, tzinfo=datetime.timezone.utc), 'followersCount': 66, 'friendsCount': 28, 'statusesCount': 1866, 'favouritesCount': 2085, 'listedCount': 0, 'mediaCount': 100, 'location': '', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1809688447986331650/WHGiZwil_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': False, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""",@DemocracyHere Each of the @HouseDemocrats who asked @Pres Biden to step aside after 50 free and fair elections should go too. Overturning elections is wrong not matter which party does it. #NeverKamala #DNCConvention My ballot did not say Biden or Harris for president. https://t.co/mvuvdSRzaO,DemocracyHere,,topic_diversified,2026-02-17 12:12:19.135327
467,2024-08-16,tweet,neutral,en,398,187,102,10,"🚨 #NEWS: The Case of an Illegal Alien Gang Member Who Assaulted a Border Patrol Agent  

Diego Ibarra was released into the United States in 2023 despite his apparent gang membership and assault of a Border Patrol agent.

After assaulting a Border Patrol agent, Diego's file https://t.co/WXcqy1EeTX","""[{'indices': [2, 7], 'text': 'NEWS'}]""",1824509713096249088,False,False,https://twitter.com/JudiciaryGOP/status/1824509713096249359,"""{'id': 1131917492, 'id_str': '1131917492', 'url': 'https://twitter.com/House Judiciary GOP \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8', 'username': 'House Judiciary GOP \ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8\ud83c\uddfa\ud83c\uddf8', 'rawDescription': 'Official Twitter for the House Committee on the Judiciary, Republicans | Est. 1813 | Chairman @Jim_Jordan', 'created': datetime.datetime(2013, 1, 29, 19, 25, 24, tzinfo=datetime.timezone.utc), 'followersCount': 492895, 'friendsCount': 790, 'statusesCount': 35550, 'favouritesCount': 1164, 'listedCount': 2035, 'mediaCount': 3853, 'location': 'Washington, D.C.', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1739904206855704576/ZwhDAlGs_normal.jpg', 'profileBannerUrl': 'PW', 'protected': 'PW', 'verified': False, 'blue': True, 'blueType': None, 'descriptionLinks': ['PW'], '_type': 'PW'}""","🚨 #NEWS: The Case of an Illegal Alien Gang Member Who Assaulted a Border Patrol Agent  

Diego Ibarra was released into the United States in 2023 despite his apparent gang membership and assault of a Border Patrol agent.

After assaulting a Border Patrol agent, Diego's file https://t.co/WXcqy1EeTX",,,topic_diversified,2026-02-17 12:12:19.135327
